id,breed,split
37e0ff557ee62b1866140fce49c51fd5,malinois,train
37e42e634970f00ab6f6ca7db8239606,cocker_spaniel,train
37e96534152743e871174b98424ce638,bouvier_des_flandres,test
37eef53bb1353736a04e83538beb4cfc,dingo,train
37efdfba2aa0194dbf6a553dd53607df,tibetan_terrier,test
37f1a6d8a5a2e3929afa8bdfc47aea2c,rhodesian_ridgeback,train
37f351d4657a5d7420bb7b146a6672e0,scotch_terrier,train
37f535c853a2d1c0dd13b94e9545db81,scottish_deerhound,train
37f5b7d8210e9e601e52097297372ed6,komondor,validation
37f606ad9055e319baa52d857a30dc89,basset,train
38041ed0cab315d037a2e79dabd7fa6c,giant_schnauzer,train
3807ccdfc499c584fdddb3ddef65f8af,wire-haired_fox_terrier,train
380fa4d08f0f6134e10436c6226176f1,saluki,test
3819208dd44ea6101beca5de80e2bad4,old_english_sheepdog,validation
382321aa611762ba588d18d3f826db20,bull_mastiff,train
3826c9b17af94040d0fbd7a334f2d379,whippet,train
38343daa2a67c48067f0f5e12a95aaef,greater_swiss_mountain_dog,train
383a4848931aa3c6c8ba315bdb6ed4ea,pomeranian,train
383a9cc4522b7776d520fc30d4fdbaa4,siberian_husky,validation
3840bb3ba6180a8d42540061cd28ed18,chow,test
384b73fc513c14ff4f72ad236fffee3c,newfoundland,train
384de1984afb60c19cacad0df9851260,flat-coated_retriever,validation
3852a02cf19ae4141fd6746037e85cb9,greater_swiss_mountain_dog,train
38561c8b2f9f72d03c960e9831f9663d,standard_schnauzer,train
385b3e25cd3148633576070e2c10969f,weimaraner,validation
385dfd666f34212de5fee77893fad23c,standard_poodle,train
386c700bbbf89c2aa068692d83e3a6b4,keeshond,train
386c91e7a3af342c031aa34fb1bfdf4b,norwegian_elkhound,validation
386c9ef54712d0218980b38219378ac4,great_pyrenees,train
387603961b4002a45c703147e086760a,pomeranian,train
38770f3ab4151fd8ede7c924752280b3,saluki,validation
387ad9acc7b29f2f25898dc06e8d2fa9,italian_greyhound,validation
387ae4422add8a82e27f14da3b778a5f,saint_bernard,train
387ae89153da8b0171322ab0cd54923e,boston_bull,validation
38882b8de9be438399a511e6bd619268,giant_schnauzer,train
389170dbd339b95acb9e1373da77f2f8,pug,train
38951e331273ee506bec2c64f2884c79,miniature_schnauzer,train
3899b1e797951db6dd2a9050eeb6668b,chesapeake_bay_retriever,train
389a47f1a634e7f679c3101190c6fb99,irish_water_spaniel,train
38a0cbc1b798282e5ffe82a3954a249b,scotch_terrier,validation
38aaabf7675b60b866cb632ac65f2061,entlebucher,validation
38accef30bc7b0158d588788b489b8d2,english_springer,train
38c42478e53e2ecea2141ceb5c862587,bedlington_terrier,train
38c5b9c06dd0345604cb1a818ccc37e3,groenendael,train
38cecbfe51467a21d5b72eb58efafab0,pekinese,train
38d2daf4881ec2e5860e91fe57d42bf3,bloodhound,train
38d35ebad2ded36e23d24b39d9be2297,beagle,train
38d6bc0651588a0a04480b918934a8f6,keeshond,train
38da992c0b9fbcac4127a80fc70708fd,italian_greyhound,train
38df8edb78febdb8f23253238cce0ba9,siberian_husky,test
38e4bc2c69d8e5a3abd387f3707d86de,pekinese,validation
38e9c2d8f4f1a26685e80adf8f1b927c,affenpinscher,test
38ecebe27257f12dd04dbcdd19b2dad3,samoyed,validation
38ef9e4d9065f4d8a7efd44d0f83ef08,standard_poodle,train
390c0430ed5d9f8a4e1ad583ad4425e1,english_setter,train
390e3553bc9a78a516417aba1fc27cbc,schipperke,train
39100e5819539a8b3418e907fa51426d,old_english_sheepdog,train
3915c90aa4d23a5562accab744902269,newfoundland,train
3921fb28e2fae3bea5f85db5c84df8aa,black-and-tan_coonhound,train
392bf4eb03d90228e2d37e42f36837c1,standard_poodle,train
3931f792d35e57b6ed52a99b52f4eb2b,irish_terrier,train
3933777a5d6e170833f1bd46c6347e58,chow,train
39483e8221f9e7455abcc9d0097688e5,mexican_hairless,train
394a34d5fa5e571ce435958562a90b88,blenheim_spaniel,train
394f3a077e3ac73dfc602f9e1f7ce88c,chesapeake_bay_retriever,train
39514cb6234af581c66848d85b086cc0,boxer,train
395fb3d2990275545cc6782d9c89b3ba,german_shepherd,validation
39625c8e9173a6175d31079f8b9b6b62,miniature_poodle,test
39669e1abaa9c72b3fea8ff81d115db9,dandie_dinmont,train
3966ecc24f8fdb1c47e5ff7a8d73de97,irish_wolfhound,train
396a132b48c846194d4ae2e2f2f3f1dd,blenheim_spaniel,train
396ef6a16b8640e1e5b69f872540776f,australian_terrier,train
3976ced5b536c12b5f9fead049089575,pomeranian,train
3983d1f47481aef151cf57b6a7d20760,norwegian_elkhound,train
3988b5461aeef5f941ec5fb16efdba5c,standard_poodle,train
398dfd60791dde4f6e638d8a812325dc,french_bulldog,train
3992fe6af13ed5db7e478c6bf95f1fbc,clumber,train
39936b01d218f295dc596036c94afff9,komondor,train
399a106d356857c6fe694c8e84a9ed15,lakeland_terrier,train
39ac559ad28d6d469d9fbb6215268727,norwich_terrier,train
39b9c151e6d6a50cc7c917e0d8aa99f9,newfoundland,train
39bc999339e2e389c67e29838b5b1e68,american_staffordshire_terrier,test
39c09b7ecfddca047dba2f8b088d1b57,irish_water_spaniel,train
39c48ed253bf29d886f69ecaf34f9e6c,silky_terrier,train
39c5e615487052820786779d4abc637c,italian_greyhound,train
39c678ffdaee17e856ee93ec7d4644e6,old_english_sheepdog,train
39c6c625fdbd108321af967a0f56a345,japanese_spaniel,train
39c8a366b73c2fb4e6bf47118d650205,australian_terrier,validation
39d7f3254066edb6df718e503ab41fd4,briard,train
39e1aab6d5d5b6b645fd36ca0be245b6,leonberg,train
39e5840940279dc733267c3f246d9fd8,weimaraner,train
39e60de9434ac684f2b204378ed5126f,samoyed,train
39e6500353cfde17225e01a9f9f63d74,bull_mastiff,train
39eb055caee27cc3110ad26459fb64f9,boxer,validation
39f5ee5da6ce1d8b05f359c7b2b852cd,pomeranian,train
39f999e1fd418a58d101ef65ef51d3f4,standard_poodle,train
39fe853bee715a664a4e8c359ce1f070,rhodesian_ridgeback,train
3a0524c220627808889a61ad7a9da475,basset,train
3a06c2bc81ca093c59de497d7bbef5aa,bouvier_des_flandres,train
3a0a6ab81bda742b420274ff6ca3ce0a,welsh_springer_spaniel,validation
3a0b757fe028356e4a80e344dd806970,doberman,validation
3a0cbbcf1fac49304a94facf44f77196,irish_water_spaniel,train
3a1eeae505c9fedcfd97d3eaa94c3c66,groenendael,validation
3a21edf4b9cdc5fd87e15831cd90bf48,norfolk_terrier,train
3a2603cc09e33589ac18ffdb646468db,norwich_terrier,validation
3a28ee83b338612d53b7c073e9c19f31,wire-haired_fox_terrier,test
3a366ed10112bd65d58d76ab2ed5a1e0,miniature_poodle,train
3a36af8136011500b89c3352d3ff40dc,pomeranian,validation
3a3813792b87e0288d4ecf70be27bcd5,borzoi,train
3a3d8942f7014c126c0c1bf176d0d1a3,maltese_dog,train
3a3d8c875f399ecdeaadf1dd37b9de56,siberian_husky,train
3a3f1ff7d7106cec6a53315743b0da37,kerry_blue_terrier,train
3a4b419500915f7dac203d626d1d6061,kerry_blue_terrier,train
3a541ec3eb3e077d72acf2f3a28c2148,soft-coated_wheaten_terrier,test
3a5a022ca82563b3a3f558e627936962,flat-coated_retriever,train
3a5ee5179351ec35c761ca460a6ffa20,pomeranian,train
3a61bf86888f00496c9425b305a42a60,irish_terrier,train
3a63a817b357f2c9bd3e894dd154fa24,boxer,train
3a896e59b44a11f008113c6c8fd1cd7b,entlebucher,train
3a94b64ab98187ca8dd44756474a9fea,japanese_spaniel,train
3a956aa2225525665b22990bcfc4ad66,tibetan_terrier,train
3aa370b64d9212e2c8f46ab17ee0857a,siberian_husky,train
3ab52c53de2d5938989d18d1a3248a1f,samoyed,train
3abf32c83667f356c2f38994e0477a2b,briard,train
3aca4fd016f837639d9bef30571fac2a,komondor,test
3acec69253bfe2d91703118c6fe4c006,tibetan_terrier,validation
3ad193d212c34fb9e5c77a1dfc99efe1,curly-coated_retriever,train
3ad79928c45be8e357816dc1ce708c9b,keeshond,train
3adb3fb45e6331c8905cb6cf85db9f11,airedale,train
3ae7559ae8f1afcf304224497228ce8a,appenzeller,train
3aeb1ff6b2f28b0ee81569932a89a5b5,chesapeake_bay_retriever,test
3aebe0afad42ce5d1c29472050b67380,borzoi,validation
3af26e391f207a075751b2465ef2f09c,soft-coated_wheaten_terrier,train
3af48e9cc72eb4faf15eb348c741a676,bouvier_des_flandres,validation
3b08d55f96b11b6121082304b579ae91,giant_schnauzer,test
3b0b69e8d38e9fe21d2a3a528695bb44,mexican_hairless,train
3b113132e805de2e4826f4c7c0290572,collie,train
3b12048d020041c45c17515607f11ffc,french_bulldog,train
3b1780ab4f601495daf2442fc60b5a38,great_pyrenees,train
3b195e9bbc39cc77ca0b86f9a3fb468b,tibetan_terrier,train
3b1b257e380f47c09ffc4f4aa7011a2e,dandie_dinmont,test
3b1b2c26477f0d45ad851940685d1928,yorkshire_terrier,train
3b1c9294433f37b1c13c84ea74f08d67,schipperke,train
3b1f4ba30065e4754815619a7dfc4694,labrador_retriever,validation
3b203ec8a73be8cc1bce1766abbd9f15,japanese_spaniel,train
3b212a502cf9cc40f7b6feaaa41a6032,curly-coated_retriever,validation
3b240f25a4c5fb081c84e74398920991,beagle,train
3b266adc845e74ee438f2a67e57938d1,japanese_spaniel,train
3b2d3a1afb6c10120ecb6ad99fc6af52,miniature_pinscher,test
3b33157b4a26cd2e1609e4be1f1c2a81,collie,validation
3b38d42e3bed509b8f3c17b6f0c9027d,irish_setter,train
3b3ab97d636033d061d1fa2e18118f20,leonberg,test
3b3ae8c92f704bf449ea4bc61866461b,scottish_deerhound,train
3b3dc6881003ac59ecc5321adbaa9350,scottish_deerhound,validation
3b4cec19f75467e3c972d2e300d489fe,entlebucher,test
3b68257442e2a4486c4bc240aaddc8ba,bouvier_des_flandres,train
3b6a661284c0a49b1e7994182f532bdd,tibetan_terrier,train
3b6e352b98a028684231b26e0b1398f4,irish_terrier,train
3b8b463b6d1b40bde998896767e6c985,shih-tzu,train
3b8e713bd77cac3c4c0bfa228d784266,kelpie,validation
3b8ff56bd0a56a512c330c0007843cd3,cairn,train
3b983d80630d25b0c303da2a511b619b,dandie_dinmont,train
3b99d6747abe01268dccc31e40b862d6,sealyham_terrier,test
3b9b24bb3c03a85c0926bfd26dfd6d8f,weimaraner,train
3b9feabbfc7d1858fd643ebe98110e9e,curly-coated_retriever,train
3ba209acedcab97fcece8095c54c11f6,old_english_sheepdog,validation
3ba3e52876f1eaf0cf3f011945a6bf72,english_foxhound,train
3baec795904e1eed9c6038998bb5219d,labrador_retriever,train
3bb9ed6e36c3a0750b3c4c8957574f61,standard_schnauzer,validation
3bce79e38c75a511d7de6096ea16c8b2,bull_mastiff,train
3bcfb0bcd983a298aa63e5f30e7d2e65,sussex_spaniel,test
3bdc7d098a96d40314cf7ed50b83501a,cairn,test
3be3789d4ba0872fd42023805faf0af8,african_hunting_dog,train
3bf6ea9d17fe5de4aca62de26ff38071,french_bulldog,train
3c00e7b9995f27cc4c578f9c6a6a0a02,siberian_husky,train
3c056788f5b2e4ecc500a5ee17256a0b,english_springer,train
3c065e008579b47bb0dc587a423c4233,old_english_sheepdog,train
3c0da3fd19060310581ecdebc356402f,welsh_springer_spaniel,test
3c1461a647fe9318acb8d3969f6f6c64,toy_poodle,test
3c1be3df90b1a242325de9590db32ce2,doberman,test
3c1d462488d6c09476308492899debc9,german_shepherd,validation
3c214c63de8e39e64ee608b779ba6676,ibizan_hound,train
3c24511ab85625892420d98292d6a6f7,norfolk_terrier,validation
3c2b54572a0d76921cc45568129274ec,rhodesian_ridgeback,test
3c2c857fb2934a90c07dc94217503dc2,japanese_spaniel,test
3c2eb1a179557ed7e77ee6001f3d0475,french_bulldog,train
3c3ba994aa80bb46767cc331fb11b96b,lakeland_terrier,validation
3c3e2f645fa36df8bd4d2b4b5168cdf1,maltese_dog,train
3c4172f7dd8d5c7fd9a7ef6ea307eb42,afghan_hound,train
3c41eb6d25d31b7bbd571ea051f4d8ea,miniature_pinscher,validation
3c462ded2d4ede47ec9dd298d998cde3,australian_terrier,train
3c4a342c6aca01e2a31c03b072916fbe,boston_bull,train
3c5882c4fd539c6cd429499264011861,gordon_setter,train
3c65aeb053bec900d1a923a201c1f99d,irish_setter,test
3c66b664d8de58637b83e78643079428,silky_terrier,test
3c688d71041c32d4f5efb52c509f10bd,brittany_spaniel,train
3c6a53595e1cd63e63fdc166e4223606,bouvier_des_flandres,train
3c6ec531552c07c174a2fb1b2284c7e4,pembroke,validation
3c75e138214ec62ee4a584050f110c5c,bernese_mountain_dog,validation
3c88c3f8bd67f1a274395e845414b4bb,old_english_sheepdog,train
3c895e9fb6ca922cf0164da79fbf4a08,english_foxhound,train
3c8b026a371181f328fb94f5c133b21e,samoyed,train
3c92b96b64a7ce342411aa1cd0dc7936,yorkshire_terrier,train
3c979732ec5405de622c3d462ffab746,bouvier_des_flandres,train
3ca6b28ce9d3d1222acb030225ae244c,redbone,test
3cab06b69e8404ed0f90144ee4ef5271,maltese_dog,train
3cae98154910d0f518fa0f97c17900ef,tibetan_terrier,train
3cc8881795884439670f3b6722ad1482,african_hunting_dog,test
3cd5eb48795f7dbe2db2f83d451addca,great_dane,test
3cd858062b7932bd269ba1a8c1306bb3,schipperke,train
3cdc43ae16583ef5f41bf74cef666cd6,lhasa,train
3ce7e8f84d5e99cb5a90b4d94d7e1c09,weimaraner,validation
3cea2d7afdafea2f9d8f9d92f329b2e1,maltese_dog,train
3cfd2e55e68f72550beaf0f0a071c096,norwegian_elkhound,test
3d048af542545494b12fd46c06bc5a52,italian_greyhound,train
3d07ed5c96d067aeb9dd2ebbc785aaa5,gordon_setter,validation
3d0973463d32d5f5ba74db812b8e11d1,golden_retriever,validation
3d160295116b1d249fef3690061dfcb2,dingo,train
3d180d390b32baf36478bc8599b3d8fc,siberian_husky,test
3d1efcdf1eaacd8419f95c92f6ad746f,kuvasz,train
3d22e354cbae687743a102e0cefcf6e5,bedlington_terrier,test
3d24ce4a94e4763049d60425cb3e75ae,miniature_poodle,test
3d40d6d1f7a3549066ccc34240099ff7,appenzeller,train
3d41348a5b361e3de483a09161df9a46,briard,validation
3d426d7c9883152a3da0a4814600bcee,lhasa,test
3d4c13366837f64c6382dd4f1778caa0,entlebucher,train
3d5466cf27a4355616e775c2638673e1,irish_water_spaniel,validation
3d5bc6122ef86b32e76b8860dc54e66d,gordon_setter,train
3d60e2cf5ca788f1d06ea58a123b38b9,collie,train
3d673c2e756e8c6b1ed4f10acce17f91,bloodhound,test
3d71b3ae8a69abea0041e32b363053bc,norwich_terrier,train
3d7405de56d708ac880ffb2626b95b45,siberian_husky,train
3d78ff549552e90b9a01eefb12548283,black-and-tan_coonhound,train
3d7942e85b2977c6298d3ff41b84e3f1,vizsla,train
3d82b3443139b274dc44be5ac4679ed9,tibetan_mastiff,train
3d9097ca79754c2864a6b835169011a2,japanese_spaniel,train
3d959b06c84553145a4d3da88bfa406f,airedale,validation
3d9a5397333ad1023ffbf53e64be8845,irish_setter,test
3d9cbe5fc684107edc79f0efbc159846,australian_terrier,train
3d9ec1670bb28346071283c4d70b4fa5,appenzeller,train
3da1a4e6e24a1cdc360976fdc5dc6e5b,bedlington_terrier,train
3dadf4639b5bd63795aeceeddf9a649b,basenji,train
3daf75c1c5cdd5f6c6012c298b3e296f,wire-haired_fox_terrier,train
3db0e7a5251e46b32584100fe3327cd4,ibizan_hound,train
3db4ab710ecbc2fb444f083a3d52b3e8,greater_swiss_mountain_dog,validation
3dc56e4859e15163593dba776fb2b72a,saint_bernard,test
3dcc5ead3d3ba4568c74c0858b8ba818,dhole,train
3de22268038ba51622b7ee71acae3c14,miniature_poodle,test
3de435c14552b8952f64753a5d6fd615,irish_setter,train
3de4e3687f3710d2150962f093ccc2dd,english_foxhound,train
3def41b57873b6e64537e9be6cf9b023,maltese_dog,train
3df415bc01f498cc5e09b59df9ad2fbf,bedlington_terrier,train
3df5455f16086f057418ffe837289b8d,bluetick,validation
3df5d07bc814c7d1805ea4842ead9819,redbone,test
3dff9244af2b9668a99c01f053b4d682,lakeland_terrier,test
3e037b3c7265bef653c504a034607889,lhasa,train
3e0a4d4a13e170d406d4e48aee99fec1,whippet,train
3e0acf21aed098d76ea82f554a2f992e,chesapeake_bay_retriever,train
3e0b102775b0ba35cc9a8775e3a1cbc3,dingo,train
3e0d5afedca0d739664ef375e0ad9e64,cairn,train
3e1035f74968053507d1fc11db1ad88f,rhodesian_ridgeback,validation
3e1fffba73d112515dbee0369419a668,basenji,train
3e2009481c79f78113c4fe58b0ccc1d5,bull_mastiff,train
3e29d8011993955d89dd45dd2373a8e5,redbone,test
3e2f226678909037ed26abc9c2289af9,black-and-tan_coonhound,train
3e42bccc11b30acce650a703caa33c98,english_springer,validation
3e47bc6ccd92abf16209f4125ddc7aea,norwegian_elkhound,train
3e4d6953e9fe6a3275aae55346c07293,otterhound,test
3e554e9a381e2c2ed11b91aba1bd03c8,saluki,train
3e576e8abce27bbe27195e5d832a7614,cairn,train
3e59cfed26b58362a9c8aec711c3c6f8,golden_retriever,train
3e5bc7af672a6894d32ebcce6cea53b4,saluki,train
3e5fcbc6617acf3485baa81ecfefbc4c,saluki,train
3e61153c345d0ba40a2fa9ea3f900dfc,whippet,validation
3e6fbb7ab195649e954df8d82901cd2a,pekinese,train
3e76131101838e9ea1f12dc2eba4c6f1,leonberg,train
3e798829f7d4bc1820b4bb7f466a4a87,old_english_sheepdog,train
3e8a21860934e8962d622df8dc65d86c,pekinese,train
3e9a38dab63eabcfa67fc6677d3f6e9a,kuvasz,test
3e9cb687d1ebbbce28360824586a0e0f,chesapeake_bay_retriever,validation
3ea505ad860189c14dbb73b9120a2ca5,gordon_setter,validation
3ea91cbb825208d186e94a0bb633ee75,miniature_pinscher,train
3eaedbc5f02f78673b57ef47d9f1115d,lakeland_terrier,train
3eb897b87845c08c3d5f5755b03dcd1b,bouvier_des_flandres,test
3eb8ea8e80639a6df20fb8a5abe43bfe,cardigan,test
3ec592f90014587b1c7730210a0b0658,malamute,train
3ec77bcd5f425648f1eec305932c51fa,kerry_blue_terrier,train
3eda7915db371a5908b29137704004ee,samoyed,train
3edbe65662f85ab6971630b217f3d060,mexican_hairless,validation
3edd4b452d1c62d2db921fb4a7cb3c62,standard_poodle,train
3ee79414932ac2856975fa96ae1189da,norwegian_elkhound,train
3eea07541e806bb8694e7667a1230c0e,bloodhound,train
3eea6cadbec5977ee593c7e75c9be5c1,ibizan_hound,train
3ef5dfcc20dfea1c49554fc8f2f11b20,great_dane,test
3efa1c5b966b6ce836b87db21f00c48b,shetland_sheepdog,train
3efc5f61379eb3003dfd0a8c88ee5afa,entlebucher,train
3f05463033fe271b456d30e3222b84ee,toy_terrier,train
3f06362327d11ca13c01a19182911927,scotch_terrier,validation
3f0c77e6089a64f7083277b6bf22759e,scottish_deerhound,train
3f0ef4652899749d98df8a05a576239b,tibetan_terrier,train
3f16503c0499060c5d31695669fc4e69,border_collie,train
3f2ad3df5b64a29a9aabd75476f8d46d,yorkshire_terrier,train
3f3040cf4ce932d3e0d5d627c3ee0a89,blenheim_spaniel,train
3f3fcf38217b52ce62f4bb6d162693de,staffordshire_bullterrier,train
3f3ffc5a024eaa3afa29a0dc2bee91c8,silky_terrier,train
3f40aa8ccbd46bdf5769e4d22502a4c2,pekinese,validation
3f43c5d4c9a860c4c36a724453ba81c2,bernese_mountain_dog,train
3f4677ac28ed7d52a781dc9a3c378eaa,miniature_pinscher,test
3f47b6337d2c9820c9285272121c9029,norwich_terrier,train
3f486f9e50d701e19bc85e4447989fb5,irish_terrier,validation
3f4f7dde236c0d20411199358b69eec3,leonberg,train
3f5429aed0055c3e6fa9564c98c32008,dingo,train
3f5b2f820634bb1f75d4c89627e0e8b7,bedlington_terrier,train
3f609973f198def3b0ea1f12a3606a43,border_collie,train
3f60e39babd06abc652f49c6219a161b,west_highland_white_terrier,train
3f674c39cfc8fc3f421b3b8e69143b70,airedale,validation
3f68ce1502f54977644ef99c3b77a96e,tibetan_terrier,test
3f6b8a9edc0c43f2de4e0f609c06d54e,curly-coated_retriever,train
3f7299b9f345fd0fbaf18cff859c8c1d,lakeland_terrier,train
3f86f07cc17912038aa62c83f044163e,scottish_deerhound,train
3f8dff494485685534a86ae817d7e02d,flat-coated_retriever,train
3f974ba3e0c33d02274cc3889d146a74,clumber,train
3f99c5eac70d57d0231f5165621f2046,schipperke,train
3f9b91e7965a3b1ce705f75cdd714028,silky_terrier,train
3fa50a116915d4cfa704f04c0e8710c1,scotch_terrier,train
3faf5c4f754db7435f7e7950ff2c1b05,black-and-tan_coonhound,validation
3fbcf669fce6ecb27c5e9b46e6fdf889,lakeland_terrier,train
3fbefd398d24832aa2d84a81e36a645a,kerry_blue_terrier,train
3fc2dde0964144cd07747c740469e60b,great_pyrenees,train
3fc59f50c6d8977f9d964be62b3eee4a,bluetick,train
3fd302069a546b652bc1a38165d5ada2,great_pyrenees,train
3fd4d0daf3781126dde8e6d4e47ce4dd,scottish_deerhound,validation
3fd70a53b7c06f88831923d17f5ae2ea,standard_schnauzer,test
3fe38b30abae7147cf67ce083389943e,dandie_dinmont,train
3fe86d55e854c8bdc80e02c3a9c96843,scotch_terrier,train
3fe88fd71334eea9924c28d2423b844c,cardigan,validation
3fef6e63d8590ca814653301855ff000,irish_wolfhound,validation
3ff0641f3b2da6e8cc8b1dc39bdee8a0,english_foxhound,train
3ff6733907952843baaa539d47f34e65,malamute,test
3ffa337507d37b6c29e43afd6773f400,ibizan_hound,test
4001319125d18708cf2d148a43f4e968,dandie_dinmont,train
4014d055cbed26cf6cf900a12cdad204,papillon,test
401756f7b5bd79cce6e7c0c9f973d196,pekinese,test
40209815012be281287091336c9d6223,saint_bernard,train
4023851ba15301e077734449d0c78eba,shetland_sheepdog,train
4025c67b4183b9dca4037eaa4531ba1b,bernese_mountain_dog,test
4025f4681bb5160eb4eec538b6f06923,basset,train
402cbbd8529a88b7d360a4b3803446a7,keeshond,train
40359232263bf1d80a0759ac316a7734,bull_mastiff,validation
4038f45a6b0aa398b80c5aad23f9132c,english_setter,train
403cd77c18683a4cfac76fc7ac4632bb,siberian_husky,validation
403dc79fe2e7b3128ab675ef6762754a,labrador_retriever,train
403f9cb93bd90e77e714bedd8ed44cbd,whippet,validation
4042a82105d88638a0e7dd2ae2f6710a,samoyed,train
4043526673311768ba5f2c59d9844f0e,boxer,train
40444f6d33053ad1b7e1f78b12f749c2,french_bulldog,validation
404a7f3fe4c6d7c77a2e1ee19e506aec,german_shepherd,train
404db576fb2006cfd1aed0f5683b786e,chow,train
405e14a091434aeca10fdaaad56dca8d,brittany_spaniel,train
40622bc62f8289586d5e1deeaeb4a227,welsh_springer_spaniel,train
4063b7db933fb806c97559d4c3bcab7e,rhodesian_ridgeback,train
4065ea45b804cd4dcae4cf2f5c06b0a8,newfoundland,train
406a27b27638b63f4459fd153815fce7,weimaraner,test
40769dc3fc3727345a2359003df5b677,ibizan_hound,validation
407e9cec37bef20fba7fb2b859d8ee95,lhasa,train
408a68050302718e3d2604c108f00594,mexican_hairless,train
40a34dcc0b9138faedecce21c54d5af9,maltese_dog,validation
40ab8e66259f5db5507270d6dbc6f38b,cairn,test
40b29230498c1541cc0872df48409c71,schipperke,validation
40b5d79ca1494f8d7971c3d8c205a8b0,black-and-tan_coonhound,train
40b81fc7cb10ff1f08762f3e034e770b,japanese_spaniel,train
40bcb674ab3a46040d8721a95b9052b3,bloodhound,train
40c0f49c7c2bc937ff640093a4c7b06d,mexican_hairless,train
40c3e0d2677f42bad549ed337dbb9d50,kuvasz,train
40c60521d0a2479b53794c185721c29b,pug,train
40c6e78513ade486545a4c5a6edee50d,lakeland_terrier,validation
40cd81ac833e4f3387924b8d6c5a0482,pembroke,validation
40cfb9a23a2d77fe180dffc6da966de0,standard_poodle,train
40d48a88a1d0affb13660512f7dc176e,pembroke,train
40d4d2199cce8004764a6cd573ac2579,border_collie,test
40d97cd83b13b9937b46e91a4b88d634,cardigan,train
40d98d3d4d4cf67811f57b60f49fd301,border_terrier,train
40e19b8d649cd395b0cdb27f432841bb,yorkshire_terrier,train
40e1ed740aeaae4eba77c3fd1748c803,border_collie,train
40e30aae339c7555ab9e0e60613e1891,kelpie,train
40e9358c1fba746471370cc4d920cc8f,rottweiler,validation
40ed132135fcf61e1ca97617ad290042,miniature_poodle,train
40eef5868be3e4acdafa925b41686d47,standard_poodle,train
40f12504081ce43152799398e24d3c80,soft-coated_wheaten_terrier,train
40fb9c5e1ffbcd7c3d36afaf4e92525a,scotch_terrier,train
40fc221655af1f9ea340c3105a5a250b,english_foxhound,train
40fe6e14c7912b1733eecf7d6a667f23,irish_terrier,train
4106bc7cf624fdd142cbf0000a53640b,great_pyrenees,train
41113b0069d1ed9cb8ee0f5ca4cc6368,staffordshire_bullterrier,train
411f2ae9ea70299b09ec03af2bcc8c04,maltese_dog,train
412232ca70a653d183b9e6e502e34730,border_terrier,validation
41254bbfd2cf838370eb076ea0801674,great_pyrenees,train
41295c36303043fc587e791b14ef2272,basset,validation
412b82b8d22d227bd6938aa7884ac56b,tibetan_mastiff,test
413699c1f7cf1b34520b88324b49643f,west_highland_white_terrier,train
413764ac4af585e252f48e6ac2482c6a,irish_wolfhound,train
4137b32e97452182bf21a4c5accf8daa,kelpie,train
41397398c9a57e8a11dc9c1d898bdf8a,maltese_dog,test
4144b660e077bbc348b8ef1125185194,irish_wolfhound,train
415a7226f175bcedd768b38bc40af498,german_short-haired_pointer,train
416f36e236378210a7b553c0717950d1,french_bulldog,train
4170a9e32373fcc2e178b5a357cc849a,kelpie,train
417b4a513d4a07f4040edc84dc23df9e,english_foxhound,train
417e5069354eff32c8fd13729a6702e3,cairn,train
417efae72babc6847bc551654d339ecd,tibetan_mastiff,train
41877ee88e78ee4021a844c1c996f73f,otterhound,train
418b16343949c0055f6357f4314b99aa,dhole,validation
418c55a9e57547d423ab41e5fa3c7bcd,redbone,test
418e24eea6f52ea47c7fa94dc1e88d09,miniature_pinscher,validation
4193da9e92c9a34fbf6554cf42e4d4b6,norwegian_elkhound,validation
419a994803b6436b2ff3220b192b883d,pekinese,validation
419aebd136f49997714405dad5ec6b23,wire-haired_fox_terrier,train
41ad1e6c01fa12d530a1122faaeb2917,groenendael,train
41b02dd6f93364e6dd699ad7a59db8e6,rottweiler,train
41b303da4d541ba4b8d9162881f706fc,bernese_mountain_dog,train
41b3839dbe5686a95e0209f8dd6ca123,australian_terrier,validation
41b7c2f57f459a923e0d82060223a883,standard_poodle,train
41ba155b8a13753a17764d73e7e5d6ae,whippet,train
41bbf137ce0188e6cd50ca51eb784844,newfoundland,train
41c34721b40d1cc8b46118d8cd5c1146,norwegian_elkhound,train
41c563d7e2951d0d04dd8c8cd4d50c33,pomeranian,validation
41cdc849e6032e410cf32c6a274fe2a2,labrador_retriever,train
41cdeba050724182623609379b6cbcab,bloodhound,validation
41d143460374a7ffa245b073891184f0,saint_bernard,train
41e471bf997fdc9c2a6e4064c0f8f0a3,schipperke,train
41ea18e619cb6a3673ce86ea8e0f2f14,afghan_hound,train
41ef9f24fe52597681730159ad645063,chesapeake_bay_retriever,train
41f7290c2777a4f18d6082c7683096a9,scottish_deerhound,validation
41f797c30d45a47de275352e7fae6af7,chow,validation
41f8aa08a201a2c2fa5a60ced8eadf34,samoyed,train
41f92db830495f2811eedfd776dce08c,eskimo_dog,train
41fa57d682dc6269870fa0902f3150e2,african_hunting_dog,train
420070fd60e17b1fb86ff3d9fa561c2e,whippet,train
420126aac6b2cb9cc91ea89dc9c03e8f,clumber,train
42085804be11d8d7c4b2f30653514d24,irish_terrier,train
42113dea257f4ac3dcd6ac4337329501,cairn,train
